p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.2907215839126e-25	0.472885034808548	0.355	0.062	1.97777268302927e-21	13	PRKCA
8.64133199836312e-255	0.472823155916629	0.342	0.001	1.32411130210918e-250	13	KYNU
1.6502824947825e-151	0.472819862526406	0.329	0.005	2.52872786675523e-147	13	LINC01094
1.95458609386937e-47	0.471409823622344	0.382	0.039	2.99501227163604e-43	13	ZNF385A
1.65140854765572e-11	0.471260988740864	0.711	0.485	2.53045331757286e-07	13	ATP6V0D1
8.24087997456815e-11	0.470273438874361	0.658	0.404	1.26275003850308e-06	13	PEPD
3.97210084462372e-222	0.469999604726795	0.342	0.002	6.08645012421693e-218	13	SASH3
1.86464113088547e-12	0.469430531981015	0.539	0.246	2.85718960485581e-08	13	PLEKHB2
6.13140260337558e-101	0.468530666185469	0.368	0.014	9.3951482091524e-97	13	PRDM1
8.69062198298006e-95	0.468338701870024	0.316	0.01	1.33166400645204e-90	13	IL6R
2.52747316382354e-11	0.467615326587774	0.579	0.29	3.8728471289268e-07	13	SCNM1
1.03181986514211e-63	0.467164800440465	0.382	0.028	1.58105757935726e-59	13	IL10RA
2.86197292952778e-53	0.466508906294592	0.289	0.019	4.38540111991541e-49	13	DOCK10
6.89466878240755e-11	0.4662176059245	0.421	0.171	1.05647009752831e-06	13	ME2
6.84439443185687e-10	0.465533760719778	0.5	0.239	1.04876655879343e-05	13	SCPEP1
5.27726174113454e-149	0.465269937634381	0.276	0.003	8.08634816594046e-145	13	CD180
4.43034141021979e-15	0.464103700802236	0.474	0.168	6.78861214287978e-11	13	PSMB8
1.93407444353796e-183	0.462596830232385	0.263	0.001	2.96358226983322e-179	13	CXorf21
1.97781684030977e-12	0.4620879157909	0.592	0.269	3.03060874440666e-08	13	SOD2
1.03385146187868e-126	0.461900361256347	0.316	0.006	1.5841705950367e-122	13	BTK
4.12324113248854e-15	0.461521613709019	0.421	0.13	6.3180423873122e-11	13	PRKCB
2.1874605070975e-110	0.460925866254241	0.329	0.009	3.3518457350255e-106	13	TMC8
8.19977938319914e-10	0.460628075465024	0.434	0.191	1.2564521948876e-05	13	C6orf1
1.48044417337326e-12	0.460578255785763	0.303	0.084	2.26848460685985e-08	13	OTUD1
1.91308585924641e-09	0.459982098389892	0.908	0.764	2.93142146212327e-05	13	ERP29
3.746596462583e-186	0.459614551714167	0.342	0.003	5.74090975961594e-182	13	CEBPA
6.01191500257494e-10	0.459025464454048	0.355	0.133	9.21205735844558e-06	13	MCOLN1
5.1700397021618e-25	0.458937823988276	0.316	0.05	7.92205183562253e-21	13	ICAM1
2.1430074059798e-11	0.458308272299758	0.553	0.268	3.28373024818284e-07	13	ZFHX3
5.86120093190849e-10	0.457787383350746	0.566	0.318	8.98111818796338e-06	13	C6orf62
4.21834972202834e-10	0.457142901918987	0.408	0.166	6.46377727906402e-06	13	TMC6
1.18093815393951e-14	0.456970007949729	1.0	0.938	1.80955153328151e-10	13	PABPC1
1.71881985107489e-11	0.45611050780205	0.513	0.235	2.63374765780205e-07	13	EHD4
3.2671149043741e-07	0.454231545086868	0.974	0.859	0.00500620016797243	13	FOS
9.67962206532365e-16	0.453025100678862	0.303	0.071	1.48320848906954e-11	13	HBEGF
4.93179575435633e-06	0.452665392788667	0.395	0.216	0.0755699063440021	13	NBL1
9.1126574985282e-07	0.451841809818191	0.605	0.455	0.0139633250849948	13	SNX5
2.64693275076133e-22	0.451633583288958	0.303	0.052	4.05589505399158e-18	13	HACD4
5.11494585762361e-192	0.451433479286845	0.303	0.002	7.83763153763666e-188	13	NCF2
2.10347195529817e-17	0.450340844064526	0.382	0.1	3.22315007710338e-13	13	IER5
1.54350275296038e-10	0.450239661384809	0.539	0.268	2.36510926836119e-06	13	ITSN2
8.08425661569233e-09	0.450154320346777	0.447	0.221	0.000123875064122254	13	CISD3
1.4562386637962e-06	0.449795271277023	0.776	0.66	0.0223139450453491	13	ZNF706
4.19216880247497e-16	0.447768778736799	0.447	0.142	6.42366025603239e-12	13	RNF135
1.25803916494879e-193	0.447144699961622	0.276	0.001	1.92769341245104e-189	13	CD200R1
2.54197877602594e-08	0.44691926784914	0.408	0.191	0.000389507407850455	13	EPB41L3
5.33643815533148e-10	0.446514135903606	0.816	0.668	8.17702418541442e-06	13	ARL6IP5
3.02180003538768e-215	0.445819314936982	0.342	0.002	4.63030419422455e-211	13	SIGLEC10
2.80771271566095e-08	0.445751636972893	0.579	0.362	0.000430225819420728	13	NECAP2
1.05419730679307e-11	0.445568580040945	0.934	0.731	1.61534653319902e-07	13	PPP1CA
4.38028245398675e-12	0.445143101711995	0.908	0.769	6.7119068042439e-08	13	SERP1
1.55765142764448e-22	0.445014881835247	0.368	0.075	2.38678928257964e-18	13	SMAP2
1.19195328665421e-05	0.444501054095564	0.566	0.403	0.182643002114025	13	TMEM123
3.18934347892478e-05	0.443706633777944	0.566	0.454	0.488703101275644	13	HSPA1A
7.2992577849576e-22	0.443289392162568	0.395	0.088	1.11846527038905e-17	13	TMEM106A
9.07167291332002e-12	0.441215923844839	0.553	0.272	1.39005244050803e-07	13	C17orf62
9.443093247734e-20	0.440934317762121	0.355	0.079	1.44696517835028e-15	13	ADGRE5
4.4341003560585e-11	0.440748761281473	0.987	0.782	6.79437197558845e-07	13	MARCKS
1.28641615114407e-07	0.439027969845034	0.474	0.267	0.00197117546839805	13	TAOK3
9.9810536329537e-08	0.438933630284339	0.75	0.539	0.0015293968481775	13	TKT
2.16453312919393e-09	0.436324564034357	0.592	0.341	3.31671411386386e-05	13	GNB4
1.63377741588312e-10	0.435552190681191	0.487	0.238	2.50343713435771e-06	13	ABHD12
8.98734543474519e-11	0.435191341327235	0.461	0.203	1.377130940966e-06	13	STK4
3.56031449030481e-24	0.434792711949361	0.368	0.07	5.45546989349406e-20	13	NABP1
2.35756121484465e-13	0.434416305075875	0.5	0.194	3.61249104950646e-09	13	SP100
1.11656062998368e-25	0.433998057936783	0.368	0.064	1.710905853324e-21	13	LMO2
2.92515030213535e-15	0.433749108810189	1.0	0.976	4.482207807962e-11	13	MT-ND3
6.36106263413133e-08	0.432600002307206	0.526	0.277	0.000974705627427943	13	KLF2
1.44242203379053e-05	0.432397730379306	0.737	0.647	0.221022328237723	13	CD164
5.27925279907335e-09	0.43177395044933	0.487	0.243	8.0893990640201e-05	13	SHKBP1
1.21299422097722e-77	0.431247147295403	0.303	0.013	1.8586710448034e-73	13	ADAM28
9.2605460526622e-10	0.431102226189843	0.711	0.483	1.41899347164943e-05	13	CIB1
9.05233948042981e-10	0.430913194849909	0.605	0.362	1.38708997858626e-05	13	FAM96A
6.91134960082262e-09	0.429838261457591	0.487	0.251	0.000105902609933405	13	NEU1
1.90799871601874e-51	0.429173173378632	0.303	0.021	2.92362643255552e-47	13	MERTK
1.02429551862839e-09	0.428836607522027	0.724	0.524	1.56952802319429e-05	13	CAPZA1
2.53247793378126e-13	0.428428087182975	0.474	0.181	3.88051593793302e-09	13	MAPKAPK3
3.88550419321698e-06	0.427597504951268	0.868	0.745	0.0595375807526638	13	PLD3
6.42905365235226e-36	0.42714249456288	0.342	0.041	9.85123891149937e-32	13	GIMAP6
1.23326008382457e-05	0.426211687927306	0.539	0.361	0.188972442644439	13	NFKBIZ
9.63307845196885e-24	0.42560960026631	0.329	0.056	1.47607661119519e-19	13	PLCB2
6.79713722014216e-222	0.425323939639919	0.342	0.002	1.04152533624238e-217	13	PRAM1
1.03988408058628e-08	0.425144287227554	0.553	0.32	0.000159341437668236	13	CDV3
1.28415089309773e-81	0.424666941280916	0.303	0.012	1.96770441349365e-77	13	SELPLG
2.66240269628885e-35	0.423947111873321	0.316	0.036	4.0795996515234e-31	13	SLC31A2
1.7241040430132e-25	0.423602813619781	0.368	0.068	2.64184462510913e-21	13	LPCAT2
6.37911537316757e-11	0.423431003626209	0.355	0.128	9.77471848630466e-07	13	SMIM3
1.46250589203644e-09	0.423158851031086	0.487	0.226	2.24099777836744e-05	13	BCAT1
9.42965933632893e-07	0.42255018108037	0.421	0.221	0.0144490670010568	13	IFRD1
2.22362116605491e-24	0.42087947147953	0.342	0.058	3.40725471274594e-20	13	HLX
2.29718822857635e-214	0.420877025760467	0.303	0.001	3.51998152264755e-210	13	LILRB1
1.42366202400174e-06	0.420233418855351	0.579	0.392	0.0218147731937786	13	MIDN
3.60002779057054e-119	0.418308905740359	0.316	0.007	5.51632258349124e-115	13	FMNL1
8.61234185849033e-18	0.416998285287954	0.368	0.092	1.31966914297647e-13	13	OSBPL11
1.3189446717786e-211	0.416994188448364	0.276	0.0	2.02101892056635e-207	13	SUCNR1
1.74079876856782e-08	0.416369390301202	0.816	0.686	0.000266742595307647	13	VPS29
4.80262855194286e-82	0.41542635230996	0.263	0.008	7.35906773014205e-78	13	HRH1
1.69397657435013e-12	0.413283775144564	0.355	0.112	2.59568030487671e-08	13	SH3BP2
1.74134694896257e-177	0.412924766203444	0.316	0.003	2.66826592989535e-173	13	PIK3AP1
2.7629409223069e-11	0.412872390972806	0.461	0.192	4.23365437525086e-07	13	MMD
1.74082686142618e-06	0.41284051736098	0.513	0.327	0.0266746899976334	13	LAMP2
8.820727829981e-10	0.41202247270696	0.842	0.636	1.35160012538799e-05	13	LAMP1
1.1540209792698e-08	0.411560929424106	0.842	0.736	0.000176830634653511	13	PGLS
4.16679939933435e-27	0.410910393844998	0.368	0.061	6.38478671960003e-23	13	TNFSF10
1.23868933058935e-141	0.410870255755608	0.329	0.006	1.89804366126206e-137	13	CARD9
5.07281133653434e-11	0.408968589937512	0.474	0.197	7.77306881097157e-07	13	DUSP3
1.09900350650742e-09	0.408280130056161	0.382	0.154	1.68400307302132e-05	13	TGFBR1
3.22250589482563e-06	0.408079120217154	0.605	0.455	0.0493784578264132	13	PLEKHO1
0.0001259160706967	0.407004906793049	0.671	0.556	1.0	13	CD81
4.99275661520966e-57	0.406492690340678	0.303	0.019	7.65040096148576e-53	13	PSMB9
4.67572238491832e-10	0.405412221020415	0.342	0.125	7.16460941041034e-06	13	CAB39
2.12457201034957e-05	0.405261946333055	0.289	0.14	0.325548169145864	13	RAP2A
9.9027197094888e-18	0.405194215215922	0.355	0.085	1.51739374108497e-13	13	TRIB1
1.02552351231902e-09	0.404993126970305	0.605	0.36	1.57140967792644e-05	13	FAM173A
7.37046294639917e-13	0.403724654168858	0.408	0.143	1.12937603727674e-08	13	ATP6V0A1
2.62860367781927e-10	0.403244721473011	0.5	0.241	4.02780941552247e-06	13	DUSP23
1.12603405705517e-08	0.403059904324246	0.882	0.729	0.000172542198562563	13	SDCBP
1.14846768186706e-08	0.40277725647101	0.355	0.144	0.00017597970289249	13	FAM53C
4.45176128955317e-06	0.401623790948418	0.526	0.339	0.0682143382398232	13	TGOLN2
1.17460071667094e-17	0.400707447910014	0.263	0.049	1.79984067815488e-13	13	TMEM37
6.71358808373216e-20	0.400616226179027	0.329	0.067	1.02872310207028e-15	13	IL17RA
4.51803315055724e-13	0.398928079316599	0.421	0.147	6.92298219659887e-09	13	RNF141
2.96570746911472e-06	0.398849027150808	0.645	0.486	0.0454435355492448	13	CMTM6
3.46936176950654e-23	0.398803506600184	0.329	0.058	5.31610303941487e-19	13	HDAC9
5.36823297969703e-09	0.397052738431912	0.658	0.418	8.22574339478976e-05	13	PFKL
5.74047987912198e-05	0.39619225710986	0.566	0.446	0.87961373187786	13	NANS
3.71820404718654e-06	0.396113003195472	0.684	0.578	0.0569740406150394	13	SERPINB6
8.27501182587595e-09	0.39593466374053	0.632	0.404	0.000126798006207897	13	MGAT1
3.40114475352594e-05	0.395430111335815	0.342	0.188	0.52115741058278	13	SLC2A3
8.23140884545713e-46	0.394478326552541	0.342	0.032	1.2612987773894e-41	13	PRKCD
3.28855957534667e-114	0.394199299898091	0.276	0.005	5.0390598373037e-110	13	KIAA0226L
3.05223809822806e-15	0.39343832124899	0.382	0.109	4.67694443791485e-11	13	RAB3IL1
2.28262982596234e-11	0.393063380712259	0.382	0.137	3.4976736823221e-07	13	SIPA1
4.09010606539712e-11	0.39305619650048	0.5	0.213	6.26726952400801e-07	13	ARID3A
3.00262662880082e-06	0.392758713354827	0.632	0.451	0.046009247833115	13	PAK2
0.0025148947451677	0.39219818223368	0.605	0.506	1.0	13	SOCS3
2.02554854887944e-07	0.391589357696841	0.855	0.716	0.00310374804144797	13	TRA2B
8.12083334488695e-06	0.391573662128113	0.487	0.31	0.124435529343703	13	CNRIP1
1.76638986570181e-60	0.391354201834906	0.276	0.014	2.70663919121489e-56	13	KCNE3
2.12650517683861e-13	0.391096797325663	0.329	0.092	3.2584438824698e-09	13	CORO7
2.64254824167531e-14	0.390626723632834	0.421	0.139	4.04917667071908e-10	13	PSMB10
2.22136535864609e-08	0.390622860067921	0.553	0.32	0.00034037981390534	13	C19orf24
1.64494535541229e-85	0.390126160630156	0.276	0.009	2.52054976809824e-81	13	ARHGAP45
2.27746710174139e-46	0.389118815439863	0.263	0.018	3.48976283999832e-42	13	LRRK1
8.72389973156716e-09	0.388761069635445	0.382	0.16	0.000133676315586804	13	PAK1
4.33547161956564e-11	0.388529425727883	0.303	0.091	6.64324316266043e-07	13	SESN1
0.00217696227005915	0.388294864053386	0.868	0.738	1.0	13	FABP5
3.27480948297028e-06	0.387850212096558	0.75	0.665	0.0501799057075537	13	PSME1
5.1152993224908e-08	0.387334453547216	0.447	0.229	0.000783817315185265	13	ABI1
1.49219853172058e-08	0.386952056850925	0.882	0.729	0.000228649581015545	13	APRT
3.94796065636821e-10	0.385834192705344	0.461	0.204	6.049460113753e-06	13	TOR2A
1.17804522962638e-08	0.385367354332061	0.408	0.184	0.000180511870535651	13	MYO9B
1.61901584507035e-34	0.384385078032156	0.355	0.046	2.48081797940129e-30	13	TLR4
3.6157097059844e-07	0.383064029223649	0.711	0.525	0.0055403519824799	13	HM13
4.59789327008827e-08	0.382711006453548	0.316	0.129	0.000704535185775625	13	NMI
2.40774489076067e-06	0.382443165842488	0.408	0.219	0.0368938749611257	13	SNHG15
1.2201687523314e-08	0.38189425734957	0.513	0.273	0.00018696645791974	13	IDI1
2.40962473588882e-81	0.381683900176743	0.316	0.013	3.69226798280244e-77	13	RTN1
1.64942946854457e-07	0.381557687742879	0.342	0.153	0.00252742077465084	13	VPS13C
8.37871344134783e-08	0.38039223162064	0.75	0.517	0.00128387026061773	13	ZEB2
4.05690401134257e-20	0.379848426561788	1.0	0.996	6.21639401658022e-16	13	ATP5E
3.85841189615926e-05	0.379197776974898	0.461	0.304	0.591224454848483	13	TTYH3
1.32450607130054e-09	0.378282473709302	0.461	0.223	2.02954065305381e-05	13	PDXK
1.80495530818501e-05	0.378249151479495	0.566	0.436	0.276573301873189	13	PIH1D1
3.46764955133147e-08	0.377345595538822	0.355	0.154	0.000531347940750521	13	FUCA1
2.47197425252854e-22	0.377223109585811	0.289	0.048	3.78780614714948e-18	13	SLC12A5
1.87095205608831e-07	0.376260430764297	0.75	0.607	0.00286685983554411	13	TMEM219
3.17084581430619e-09	0.376046656045603	0.934	0.865	4.85868704126138e-05	13	YWHAB
4.53815897667051e-13	0.375749107817988	0.329	0.095	6.95382099995223e-09	13	GPR137B
1.33585900154137e-12	0.37568260669742	0.382	0.127	2.04693674806184e-08	13	TBC1D22A
7.462760345023e-08	0.374565246495977	0.789	0.599	0.00114351876766787	13	ACTR3
2.8567944054153e-13	0.373898284794006	0.276	0.068	4.37746606741786e-09	13	PCDH12
1.6853049179296e-09	0.373163987467276	0.408	0.168	2.58239272574353e-05	13	CPEB4
3.67023343121593e-09	0.373117145907594	0.553	0.304	5.62389868665217e-05	13	UBE2L6
3.9951694576819e-10	0.373038879323503	0.934	0.848	6.12179816000598e-06	13	C11orf31
3.03680794631506e-15	0.372963727253264	0.395	0.116	4.65330081613857e-11	13	MIF4GD
2.53642151357672e-08	0.372391875922323	0.987	0.889	0.000388655868525361	13	DDX5
2.17619665167259e-16	0.372023793455457	0.355	0.091	3.3345861293579e-12	13	MANBA
2.0242764201614e-10	0.371880080137789	0.395	0.141	3.10179875861331e-06	13	CD93
2.9418084647948e-06	0.370906383003699	0.474	0.283	0.0450773311060507	13	GUSB
0.00175094027784432	0.369641471341258	0.368	0.26	1.0	13	NUDT16
9.01481162149764e-06	0.36962876376385	0.526	0.349	0.138133958476208	13	IDH1
1.55457753661809e-10	0.369075693007352	0.342	0.119	2.38207915935989e-06	13	TCIRG1
1.41074815342026e-08	0.366603668868182	0.368	0.153	0.000216168939548587	13	GNPTAB
1.68756886688767e-06	0.366073789531066	0.474	0.286	0.0258586177473198	13	DICER1
1.34205664691341e-07	0.366013551923294	0.408	0.194	0.00205643340006541	13	TPST2
1.02080903828218e-10	0.365913956240593	0.382	0.144	1.56418568935978e-06	13	RNF166
5.9795809754659e-149	0.365880957954797	0.276	0.003	9.16251192870639e-145	13	RASAL3
1.37468892436432e-09	0.365666792309218	0.737	0.484	2.10643583880345e-05	13	CCDC88A
2.66472363768214e-08	0.365365152548355	0.382	0.165	0.000408315603002034	13	PGM2
1.7473563944576e-11	0.364909364035676	0.355	0.121	2.67747420322738e-07	13	REEP4
3.9504228672064e-37	0.364454197075829	0.276	0.026	6.05323295942037e-33	13	ADCY7
1.26526769003286e-07	0.364290044606705	0.921	0.806	0.00193876968143735	13	PGK1
1.18273224880721e-09	0.363847110573525	0.316	0.112	1.81230062484729e-05	13	ARHGAP17
3.32157184896753e-16	0.363351328491372	0.395	0.111	5.08964454417294e-12	13	DNAJC5
8.39544264329691e-35	0.362382627886006	0.276	0.027	1.28643367623239e-30	13	RPS6KA1
8.81634601202844e-43	0.362341551201947	0.263	0.02	1.35092869942312e-38	13	TM6SF1
1.25667381451206e-06	0.36177279525507	0.776	0.603	0.0192560128597682	13	BCAP31
1.0654416132079e-13	0.361225527599769	0.434	0.143	1.63257618391847e-09	13	SPECC1
4.50452963828631e-08	0.361162015086886	0.645	0.415	0.000690229076474612	13	ARF6
4.52183149240877e-37	0.36077668478756	0.263	0.023	6.92880239581795e-33	13	LPXN
6.36884298242128e-09	0.360441389635145	0.368	0.147	9.75897810196413e-05	13	ATF5
3.90822088258566e-08	0.35969483262525	0.434	0.216	0.000598856685838601	13	PTBP3
5.16357409695593e-06	0.359097370659801	0.75	0.655	0.0791214458876557	13	RAB7A
3.74551614159749e-178	0.358904153341107	0.276	0.001	5.73925438376984e-174	13	LRMP
3.57097583749652e-18	0.35880900914573	1.0	1.0	5.47180627579592e-14	13	TPT1
1.36165329335205e-06	0.358741977908549	0.342	0.166	0.0208646134140334	13	COQ2
1.10593842167494e-07	0.358183166494535	0.645	0.425	0.00169462944353251	13	RAB8A
8.48106880915759e-10	0.357966014515497	0.474	0.222	1.29955417362722e-05	13	IL10RB
4.21786192711475e-09	0.35725585475841	0.342	0.129	6.46302983091794e-05	13	ZNF703
1.14792128847247e-06	0.357019190351152	0.539	0.353	0.0175895979032637	13	TMEM9B
1.98892642372264e-09	0.356097563373999	0.303	0.102	3.0476319590702e-05	13	PARP14
3.24979600865422e-18	0.355910508846708	0.276	0.051	4.97966242406086e-14	13	CMKLR1
3.19351457161584e-15	0.35584796154445	0.355	0.096	4.89342237808695e-11	13	SORT1
9.82236088860615e-15	0.355779806793941	0.342	0.092	1.50508035896112e-10	13	ZSWIM6
2.32972099065171e-06	0.355240480158672	0.408	0.219	0.0356983147397561	13	SUCLG2
9.54786740180813e-09	0.354561138750297	0.697	0.467	0.000146301972197906	13	SSR1
1.5443157735372e-05	0.354223747568313	0.368	0.201	0.236635505979105	13	ARRDC3
4.84538981596776e-08	0.353650701813982	0.329	0.136	0.00074245908150074	13	IMPDH1
1.26761365953331e-06	0.353559867798228	0.737	0.54	0.019423644105029	13	XBP1
1.30263774590949e-06	0.35233197287973	0.513	0.317	0.0199603181805711	13	SS18L2
1.29765901652675e-20	0.35184922964796	0.316	0.058	1.98840291102394e-16	13	IQGAP2
1.85629618716079e-07	0.351219255517738	0.539	0.313	0.00284440264758648	13	CASP4
1.3985962363225e-11	0.350523330091145	1.0	0.979	2.14306901291697e-07	13	MT-ND2
3.14736047002238e-08	0.349854475196491	0.342	0.138	0.00048227004482153	13	GAA
1.10397481290964e-11	0.349435185481324	0.316	0.096	1.69162060582144e-07	13	FAM91A1
0.000151833722094573	0.349310223930041	0.434	0.29	1.0	13	ACAP2
8.43339898371984e-15	0.344893044881339	0.395	0.118	1.29224972627539e-10	13	GNA13
9.06222335690748e-05	0.343384614728275	0.513	0.383	1.0	13	TM2D2
6.35267633922028e-06	0.343293158357372	0.461	0.274	0.0973420595458724	13	TCEAL3
0.000593461738522613	0.343267194001885	0.592	0.481	1.0	13	ANKRD12
1.57277303847819e-06	0.342990243178338	0.776	0.584	0.0240996012686012	13	TLN1
0.000805859363629663	0.342965453184372	0.513	0.408	1.0	13	SPATS2L
7.22281954147827e-06	0.341965068265446	0.842	0.767	0.110675263834072	13	ANXA5
1.20169439594633e-09	0.341959236186918	0.276	0.088	1.84135632290857e-05	13	MAN1A1
5.87551768034245e-07	0.341937952239778	0.711	0.519	0.00900305574158874	13	MRPL54
7.93923171755892e-06	0.341055711862349	0.566	0.406	0.121652847608155	13	ATP6AP1
4.33611298991653e-06	0.340819068169176	0.408	0.225	0.0664422593444909	13	CAMK1
9.11878160459886e-09	0.340266934825859	0.316	0.118	0.000139727090527268	13	DUSP22
0.00123420137411918	0.340071806744713	0.395	0.288	1.0	13	NUDT14
5.9841346381321e-11	0.338488497725983	0.395	0.146	9.16948950600982e-07	13	ARAP1
1.86782413772526e-06	0.337266698427322	0.829	0.723	0.0286206692623642	13	H2AFY
7.26767268317306e-20	0.337062475313182	0.316	0.061	1.11362548524261e-15	13	MVP
9.7220340305301e-06	0.335778820034158	0.776	0.72	0.148970727449813	13	HNRNPF
7.65167984073269e-05	0.335268376287931	0.526	0.39	1.0	13	FRMD4B
9.47625512766318e-11	0.334797362509513	0.368	0.133	1.45204657321183e-06	13	FKBP15
4.76115205477355e-05	0.334478928753089	0.829	0.67	0.729551329352951	13	ID2
8.71095277438306e-12	0.333744737800038	0.263	0.068	1.33477929361872e-07	13	ST8SIA4
2.42617169751531e-06	0.333421097531027	0.434	0.239	0.0371762289210271	13	PKN1
0.00021084030171059	0.332709273098712	0.303	0.173	1.0	13	RGL1
3.31968543397053e-07	0.332419400652797	0.645	0.445	0.00508675399047304	13	NME3
1.13863184994585e-06	0.332079994731507	0.737	0.548	0.0174472558367202	13	APH1A
3.1642208998143e-101	0.331838148188213	0.263	0.006	4.84853568478545e-97	13	C10orf128
1.17734362111635e-06	0.331773072948953	0.803	0.657	0.0180404363063659	13	GSTK1
2.37043868181729e-09	0.331491316038657	1.0	0.959	3.63222319214863e-05	13	EEF1B2
4.00831817345413e-05	0.331449765627371	0.434	0.277	0.614194593718377	13	WAPL
9.53300987714084e-10	0.330192963841236	0.342	0.126	1.46074310347429e-05	13	SWAP70
4.65419584338773e-05	0.33019205744023	0.645	0.49	0.713162429082303	13	TRAM1
0.000155856004780662	0.330055371186432	0.434	0.294	1.0	13	ATF6
2.83665086055183e-10	0.329538410160474	0.342	0.119	4.34660011362357e-06	13	WDFY2
4.04672653154391e-28	0.328755753612364	0.276	0.034	6.20079906428474e-24	13	TMEM86A
6.21421566694379e-08	0.32804809825254	0.303	0.118	0.000952204266645798	13	AMDHD2
5.18699365612178e-11	0.327501101940541	0.355	0.123	7.94803037927541e-07	13	FAH
0.000193355739839254	0.326942823301033	0.395	0.25	1.0	13	ADPGK
1.21121922967637e-05	0.326894037518897	0.382	0.215	0.18559512256331	13	KIAA1033
1.60789834525978e-06	0.326144383804428	0.526	0.323	0.0246378263444156	13	CMTM7
0.000286343513040188	0.3260148853513	0.395	0.254	1.0	13	C12orf75
1.61609556586453e-05	0.325496982822259	0.645	0.491	0.247634323557421	13	LYPLA1
6.72869176388477e-09	0.325462657690222	0.974	0.89	0.000103103743898006	13	FKBP1A
1.39524921158022e-05	0.324707752169602	0.526	0.355	0.213794036690437	13	HADH
3.59872200506691e-07	0.324564502367711	0.737	0.495	0.00551432172836402	13	RCSD1
1.14887684323276e-08	0.32418635467641	0.342	0.133	0.000176042398688556	13	DSE
0.000179924897019238	0.323156720534217	0.421	0.284	1.0	13	PIK3R1
0.000331478809689294	0.323077748846227	0.658	0.618	1.0	13	PARP1
2.84128452152685e-05	0.322979585967948	0.408	0.253	0.43537002723356	13	TAPBP
9.12438252936335e-05	0.322013626805066	0.539	0.381	1.0	13	MEF2A
4.6034695935689e-06	0.321560460971027	0.566	0.372	0.0705389645822562	13	FOXN3
0.000256982867016276	0.320813196652097	0.316	0.179	1.0	13	DNASE2
1.99806240824543e-05	0.320167160359189	0.697	0.575	0.306163102815447	13	ENSA
2.2407843037256e-05	0.318153449470818	0.868	0.829	0.343355378859874	13	MINOS1
1.28946966960104e-05	0.317853631775331	0.5	0.326	0.197585437472968	13	ELF1
0.000177175142685841	0.317760831628585	0.526	0.343	1.0	13	DUSP6
1.50708562433632e-10	0.316377715015124	0.263	0.074	2.30930730217054e-06	13	UBA7
5.77958149192942e-06	0.31618258554485	0.789	0.601	0.0885605272008345	13	CANX
1.75386670390307e-05	0.315932821128592	0.987	0.944	0.268744995039067	13	CD63
6.68077765529673e-06	0.315417607826824	0.487	0.308	0.102369556012112	13	BNIP2
2.94584623313312e-05	0.313600712782978	0.539	0.371	0.451392018302988	13	AP2A2
4.97124432861563e-06	0.313554735700415	0.368	0.189	0.0761743768473773	13	ST6GAL1
1.04637945596535e-29	0.31272788040423	0.289	0.035	1.6033672403757e-25	13	C19orf38
1.28599660361355e-17	0.311900754084455	0.289	0.058	1.97053259571704e-13	13	MFNG
0.000715110740891019	0.311742880189379	0.368	0.226	1.0	13	IRF1
1.39554002275124e-11	0.311535537493164	0.329	0.105	2.13838597686172e-07	13	FCHSD2
1.88672066372352e-05	0.308772310719025	0.382	0.216	0.289102207302354	13	GABARAP
4.98056887932209e-07	0.308364423936884	0.908	0.804	0.00763172569378524	13	BLOC1S1
0.000175873477450521	0.307731183158037	0.5	0.353	1.0	13	GAMT
0.000820050985681795	0.307336207801963	0.553	0.486	1.0	13	RAB10
0.000122152215860031	0.306107989878752	0.645	0.499	1.0	13	DDX21
0.00227510049788898	0.305594609388583	0.395	0.283	1.0	13	PTPN2
0.000323145145423533	0.305583806076691	0.592	0.453	1.0	13	TMEM173
1.19376171458102e-08	0.304553667767559	0.329	0.127	0.000182920107525249	13	PQLC3
2.23443285406149e-10	0.304329685871039	0.303	0.096	3.42382146227842e-06	13	PLEKHA2
0.000523749855912206	0.30369551231143	0.276	0.156	1.0	13	NUP214
4.633996215604e-07	0.303578170351337	0.329	0.143	0.00710067240117001	13	ANKFY1
0.00418471091907583	0.30345316759713	0.882	0.828	1.0	13	CALM3
0.000133791949380042	0.302869767209829	0.461	0.31	1.0	13	BAZ1A
1.96501635949335e-08	0.302711595401097	0.711	0.489	0.000301099456765166	13	CITED2
0.00347023131867741	0.301235678971617	0.382	0.267	1.0	13	IFNAR1
1.49042261407141e-05	0.300770458024814	0.408	0.236	0.228377457154162	13	EPS15
2.75930680421221e-05	0.300551184274041	0.447	0.275	0.422808581609437	13	TLE4
3.34323442537707e-05	0.299450850885853	0.408	0.241	0.512283811000529	13	TMEM243
8.66327558687103e-05	0.299059882934552	0.342	0.197	1.0	13	IRF2
1.64812575974086e-08	0.298129579175377	1.0	0.981	0.000252542310165092	13	PFDN5
0.000473094419816613	0.298070866119261	0.553	0.444	1.0	13	RNF114
2.82012209445101e-17	0.297728669020403	0.316	0.068	4.32127308532728e-13	13	ABHD3
4.25810009949739e-07	0.297594924666711	0.329	0.146	0.00652468678245985	13	RREB1
3.02916898937472e-07	0.29604502328813	0.461	0.243	0.00464159564241889	13	ANXA4
